trailing_6_period_slope,variance_from_target,volatility_measure,time_to_green_estimate,allocation_percentage_of_parent,optimal_band_distance,sibling_rank_pct,scenario_encoded,allocation_fitness_score,l3_share_of_l2,l3_share_of_l1,alloc_drift_std,weighted_goal_status_score,status_band_unique,delivered_output_quality_score,delivered_output_quantity,allocation_efficiency_ratio,needle_move_ratio,output_cost_per_unit,n_dependencies,n_dependents,dependency_risk_encoded,dep_avg_attain,observed_value,allocated_amount,allocated_time_hours,budget_shock_exposure,shock_alloc_impact,recovery_period_estimate,recovery_window_remaining,market_shock_vulnerable,market_shock_forward_risk,period_id_scaled,market_shock_period,status_band_encoded,goal_id,bucket_id,target_value_final_period
0.1819785762702569,60.9794190085,1.2506203125875497,5,0.2250302766238187,0.3910998454984194,0.0,0.0,0.0,0.3999999999999995,0.13999999999999974,0.03235296770766432,0.05,1,0.7676716518925416,256.69616664648095,0.1170059723953939,0.30502325068571434,115.37005088491188,0.0,0.0,0.0,-1.0,24.020580991500005,29615.049807966327,59.23009961593265,0.0,0.0,6.0,6.0,0.0,0.07953177793374237,0.75,0.0,0,1,19,85.0
0.2256822820748805,63.46172064037977,1.009075131139423,5,0.4540593441431259,1.0,1.0,0.33,0.0,0.24999999999999944,0.08749999999999974,0.03268392709367579,0.95,1,0.6948611274172886,596.0540880112578,0.0877514132594577,0.27350196012216166,100.25324988442632,0.0,0.0,0.0,-1.0,21.53827935962023,59756.35943002648,119.51271886005291,0.0,0.171659621751476,6.0,6.0,0.0,0.0,0.75,0.0,4,2,20,85.0
0.0374943536728885,2.3665232262139364,0.0735175842386261,1,0.3752970335294172,0.6506946597265422,0.5,0.67,0.0,0.34999999999999953,0.12249999999999973,0.009718800236585457,0.3024271874473772,5,0.8082943074186827,1277.6542500464295,0.1548828028797919,0.3627125676115404,38.65745873882428,0.0,0.0,0.0,-1.0,1.1334767737860638,49390.86645365332,98.78173290730663,0.0,0.15745745953391133,6.0,6.0,0.0,0.010363301871745502,0.75,0.0,1,3,21,3.5
169.77683235072303,35905.1946353861,979.0924791501152,0,0.3782887041530575,0.14373356558296116,0.0,0.67,1.0,0.349999999999999,0.08749999999999974,0.010987325551830514,0.4934024622890755,4,0.8484725892207502,1059.7776672640268,0.1581422635116123,0.32216697976260344,33.55460166625214,0.0,0.0,0.0,-1.0,14094.8053646139,35560.41747983432,71.12083495966866,0.0,0.1542636199098425,6.0,6.0,1.0,0.14493380477119128,0.75,0.0,2,4,22,50000.0
-0.1475236080184384,65.5560871857808,1.4805899768421087,6,0.1385396283014824,1.0,0.5,0.0,0.0,0.349999999999999,0.08749999999999974,0.01954698729573592,0.05,1,0.6301144680002219,220.13388249000707,0.0676206974402989,0.24690682938691047,59.160331992848526,0.0,0.0,0.0,-1.0,19.4439128142192,13023.193570983523,26.046387141967045,0.0,0.1645939461725029,6.0,6.0,0.0,0.07736582204319836,0.75,0.0,0,5,23,85.0
-0.2182096858951338,34.81606281354017,0.4311718878475613,6,0.4458372832790956,1.0,1.0,1.0,0.0,0.3,0.075,0.07163900994967462,0.95,1,0.6947364138043933,753.4049388395707,0.1239397257984164,0.2545984296614957,55.62773774315394,0.0,0.0,0.0,-1.0,10.183937186459827,41910.21235216458,83.82042470432914,0.0,0.0,6.0,6.0,0.0,0.0,0.75,0.0,4,6,24,45.0
0.4004432888736904,30.66256300741829,0.800995411046833,0,0.4061887996724542,0.7641865496419314,0.0,0.33,1.0,0.44999999999999996,0.11249999999999999,0.10083774560266093,0.4890991808892775,3,0.8437083594198699,1385.5979104364242,0.1619456425228531,0.27666479978019876,27.557143759430296,0.0,0.0,0.0,-1.0,9.337436992581708,38183.12081066277,76.36624162132554,0.0,0.0,6.0,6.0,1.0,0.07997024876758045,0.75,0.0,2,7,25,40.0
0.016153156587735,2.5869310415792715,0.1074020179161767,1,0.3248157270812639,0.9897964793515951,0.5,0.67,0.0,0.3,0.075,0.01015253624936531,0.1440738173518436,5,0.8297072605259057,1056.3853049538427,0.1776159855368046,0.3898121264608906,28.90401509564436,0.0,0.0,0.0,-1.0,1.4130689584207283,30533.776801202737,61.06755360240548,0.0,0.1980537543637324,6.0,6.0,0.0,0.05982830628666481,0.75,0.0,1,8,26,4.0
1494.4518398826622,185829.97474608044,5365.33067322552,0,0.2478463935038482,0.14720706440111916,1.0,0.33,1.0,0.25,0.0625,0.0816171683361877,0.4522492272529815,3,0.8821579000243744,645.02564996368,0.1483655314250768,0.3019765894302097,36.12011266967304,0.0,0.0,0.0,-1.0,64170.025253919564,23298.39915151721,46.59679830303442,0.0,0.5108283162740197,6.0,6.0,1.0,0.17035966545333517,0.75,0.0,2,9,27,250000.0
5.3763715504459055,386.05240023158615,11.033941094391066,7,0.8368188091798224,0.2937711505226452,0.0,1.0,0.0,0.4,0.06,0.1444858283635109,0.95,2,0.6795234377467374,1919.4802181041584,0.177821378412121,0.2681119994550914,24.589093628164004,0.0,0.0,0.0,-1.0,113.94759976841384,47198.27880037181,94.39655760074362,0.0,0.0,6.0,6.0,1.0,0.12191826189017577,0.75,0.0,4,10,28,500.0
1.0311768026506076,114.4489237096928,3.6051744550817113,5,0.1481337586037186,0.839925209238502,0.5,0.0,0.0,0.34999999999999837,0.05249999999999975,0.017613259693856614,0.05,1,0.7348819958256277,88.40878733832118,0.1010775223840188,0.2844086103224577,94.50468454917538,0.0,0.0,0.0,-1.0,35.55107629030721,8355.044558783173,16.710089117566344,0.0,0.11492841473613159,6.0,6.0,1.0,0.08173069729124868,0.75,0.0,0,11,29,150.0
0.5527000167476964,57.58970986301024,1.4921890300548972,1,0.2713556833494184,1.0,1.0,0.33,0.0,0.25,0.0375,0.0673997552856183,0.05,3,0.8630084040423689,481.5767859500792,0.1655272590592987,0.30386834084053915,31.781040088890265,0.0,0.0,0.0,-1.0,22.41029013698976,15305.011140158394,30.610022280316787,0.0,0.0,6.0,6.0,0.0,0.0,0.75,0.0,0,12,30,80.0
-1.6276467626827162,57.53021299603742,3.587669556561352,6,0.754965393754032,0.9068820439279145,0.0,1.0,0.0,0.3999999999999995,0.15999999999999973,0.13605195837174353,0.95,2,0.6941950664534752,1980.3497174682848,0.1368854652348576,0.3088711782106369,50.17145169865762,0.0,0.0,0.0,-1.0,42.46978700396258,99357.02019641032,198.71404039282064,0.0,0.0,6.0,6.0,0.0,0.0,0.75,0.0,4,13,31,100.0
-0.037559300944702,0.6944446894409669,0.1228805291449232,1,0.3080611977135736,0.9444905668937672,0.5,0.67,0.0,0.34999999999999953,0.1399999999999997,0.008792725683029058,0.05,5,0.8409595801757922,1594.9834415117498,0.192730698284692,0.40277765527951653,25.418641396218494,0.0,0.0,0.0,-1.0,0.8055553105590331,40542.3121326936,81.08462426538719,0.0,0.19889946505036277,6.0,6.0,0.0,0.0,0.75,0.0,0,14,32,1.5
0.0219046419663175,63.82405598908806,0.8289878709217595,0,0.2303854512397432,1.0,1.0,0.33,1.0,0.24999999999999944,0.09999999999999971,0.05670821420242145,0.4576948370386452,3,0.7821351058761346,1685.536311450238,0.2163337972999565,0.26890087632904053,17.988230769927206,0.0,0.0,0.0,-1.0,21.17594401091194,30319.81614145877,60.639632282917546,0.0,0.0,6.0,6.0,0.0,0.0,0.75,0.0,2,15,33,85.0
0.6360353820746023,48.95641810506753,1.4512655183581904,4,0.6808345047727828,1.0,0.0,1.0,0.0,0.5,0.15,0.1215625033745317,0.95,2,0.7184310658227511,689.3111558097264,0.0938706464198161,0.2852192336876884,97.48976584716176,0.0,0.0,0.0,-1.0,16.043581894932473,67200.78317572667,134.40156635145334,0.0,0.0,6.0,6.0,0.0,0.0,0.75,0.0,4,16,34,65.0
-0.1349066074903652,61.32817874785693,1.1430920482926588,1,0.2838973751657466,0.6239140772244158,0.5,0.67,0.0,0.3,0.09000000000000001,0.007493079283740057,0.3192442483600242,5,0.886681624787004,1164.5473918020652,0.1758456914226792,0.30059455558276926,24.06229167548187,0.0,0.0,0.0,-1.0,23.67182125214308,28021.67901146296,56.04335802292592,0.0,0.1839960936202387,6.0,6.0,0.0,0.0,0.75,0.0,1,17,35,85.0
-0.2003553213274842,67.56785428195906,1.3947267439714048,1,0.198926674068853,0.14744353704008556,1.0,0.67,0.0,0.2,0.060000000000000005,0.003390634417150277,0.05,4,0.8340463654062404,1139.083142216076,0.2389846376861686,0.3048016190893438,17.237344988801677,0.0,0.0,0.0,-1.0,27.432145718040942,19634.76909330675,39.269538186613495,0.0,0.1742203024715286,6.0,6.0,0.0,0.0,0.75,0.0,0,18,36,95.0
0.3046673733119705,64.62034378591196,1.281458482883281,6,0.267063262835972,0.20842015296097463,0.0,0.0,0.0,0.5500000000000008,0.11,0.04438281073128139,0.05,1,0.707844706618926,119.84697364629928,0.1100179997815713,0.28425113938100965,146.63194542605962,0.0,0.0,0.0,-1.0,23.379656214088044,17573.39489918256,35.14678979836512,0.0,0.06749168941552813,6.0,6.0,0.0,0.0,0.75,0.0,0,19,37,88.0
0.8256765147969266,67.23780349880218,2.184430880702537,0,0.4470888348036866,1.0,1.0,0.33,1.0,0.4500000000000007,0.09000000000000001,0.1021467223750744,0.4927109930014485,3,0.949138353779298,1225.5561708581106,0.1670858173100088,0.32892443606442934,24.00502269836012,0.0,0.0,0.0,-1.0,32.66219650119783,29419.50369956426,58.83900739912852,0.0,0.0,6.0,6.0,0.0,0.0,0.75,0.0,2,20,38,99.9
